queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    277442,         0,      5786,   5894144,         0,     32.16,      0.07,     32.08,      0.00
         1,    283149,        21,        58,     58880,         0,      0.45,      0.07,      0.37,      0.00
         2,    283133,        49,        46,     46592,         0,      0.36,      0.07,      0.30,      0.00
         3,    282989,        11,       228,    232448,         0,      1.62,      0.07,      1.55,      0.00
         4,    283075,         0,       153,    156672,         0,      1.03,      0.07,      0.95,      0.00
         5,    283156,        28,        44,     44544,         0,      0.32,      0.07,      0.25,      0.00
         6,    283169,         0,        59,     60416,         0,      0.52,      0.07,      0.45,      0.00
         7,    283163,         1,        64,     65536,         0,      0.50,      0.07,      0.42,      0.00
         8,    283098,         0,       130,    130048,         0,      1.00,      0.07,      0.93,      0.00
         9,    283028,        11,       189,    193024,         0,      1.30,      0.07,      1.23,      0.00
        10,    283167,         0,        61,     62464,         0,      0.45,      0.07,      0.38,      0.00
        11,    283177,        37,        14,     14336,         0,      0.17,      0.07,      0.09,      0.00
        12,    282064,        10,      1154,   1177600,         0,      7.25,      0.07,      7.18,      0.00
        13,    283178,        16,        34,     34816,         0,      0.35,      0.09,      0.26,      0.00
        14,    282877,         4,       347,    353280,         0,      2.32,      0.07,      2.25,      0.00
        15,    283024,        14,       190,    193024,         0,      1.30,      0.08,      1.22,      0.00
        16,    283147,         0,        81,     82944,         0,      0.60,      0.07,      0.53,      0.00
        17,    282925,         1,       302,    307712,         0,      2.00,      0.07,      1.93,      0.00
        18,    283157,        38,        33,     33280,         0,      0.30,      0.07,      0.22,      0.00
        19,    283053,        10,       165,    167936,         0,      1.10,      0.07,      1.03,      0.00
        20,    283107,         3,       118,    119296,         0,      0.76,      0.07,      0.68,      0.00
        21,    283142,        42,        44,     44544,         0,      0.40,      0.08,      0.32,      0.00
        22,    283152,         5,        71,     72704,         0,      0.53,      0.07,      0.46,      0.00
        23,    283056,         0,       172,    175616,         0,      1.17,      0.07,      1.10,      0.00
        24,    282649,         8,       571,    581632,         0,      3.86,      0.07,      3.79,      0.00
        25,    283109,        45,        74,     75264,         0,      0.56,      0.09,      0.47,      0.00
        26,    283115,        47,        66,     67072,         0,      0.53,      0.07,      0.46,      0.00
        27,    283152,        25,        51,     52224,         0,      0.39,      0.07,      0.32,      0.00
        28,    283028,         0,       200,    203264,         0,      1.29,      0.07,      1.22,      0.00
        29,    283133,        36,        59,     60416,         0,      0.49,      0.08,      0.40,      0.00
        30,    274212,         0,      9016,   9180160,         0,     50.21,      0.07,     50.12,      0.00
        31,    282965,         0,       263,    268288,         0,      1.92,      0.09,      1.83,      0.00
        32,    283144,        38,        46,     47104,         0,      0.33,      0.07,      0.26,      0.00
        33,    283164,         1,        63,     64512,         0,      0.46,      0.07,      0.39,      0.00
        34,    280629,        38,      2561,   2609664,         0,     15.31,      0.07,     15.24,      0.00
        35,    283151,         0,        77,     78848,         0,      0.57,      0.07,      0.49,      0.00
        36,    283105,        34,        89,     91136,         0,      0.65,      0.07,      0.58,      0.00
        37,    283176,        34,        18,     18432,         0,      0.18,      0.07,      0.11,      0.00
        38,    283169,        44,        15,     15360,         0,      0.16,      0.06,      0.09,      0.00
        39,    283173,        37,        18,     18432,         0,      0.20,      0.06,      0.14,      0.00
        40,    282934,        17,       277,    282112,         0,      1.89,      0.07,      1.82,      0.00
        41,    283142,         7,        79,     80896,         0,      0.61,      0.08,      0.53,      0.00
        42,    283174,        10,        44,     45056,         0,      0.39,      0.07,      0.32,      0.00
        43,    283169,        29,        30,     30208,         0,      0.27,      0.07,      0.20,      0.00
        44,    283156,        38,        34,     34816,         0,      0.29,      0.07,      0.22,      0.00
        45,    283114,        43,        71,     72192,         0,      0.54,      0.07,      0.47,      0.00
        46,    283115,         4,       109,    111104,         0,      0.74,      0.07,      0.67,      0.00
        47,    283074,         0,       154,    156672,         0,      1.06,      0.07,      0.98,      0.00
        48,    283164,        12,        52,     52736,         0,      0.44,      0.07,      0.37,      0.00
        49,    283167,        47,        14,     14336,         0,      0.16,      0.07,      0.09,      0.00
        50,    282364,        13,       851,    863744,         0,      5.39,      0.06,      5.33,      0.00
        51,    283158,        13,        57,     58368,         0,      0.46,      0.07,      0.39,      0.00
        52,    282858,         3,       367,    374784,         0,      2.50,      0.07,      2.42,      0.00
        53,    283170,        33,        25,     25600,         0,      0.23,      0.07,      0.17,      0.00
        54,    283147,        47,        34,     34304,         0,      0.26,      0.06,      0.20,      0.00
        55,    281218,         0,      2010,   2045952,         0,     12.40,      0.07,     12.33,      0.00
        56,    283172,        38,        18,     18432,         0,      0.18,      0.07,      0.11,      0.00
        57,    283173,        20,        35,     35840,         0,      0.29,      0.07,      0.22,      0.00
        58,    283138,        48,        42,     43008,         0,      0.35,      0.07,      0.28,      0.00
        59,    283171,        18,        39,     39424,         0,      0.34,      0.07,      0.27,      0.00
        60,    283173,         1,        54,     55296,         0,      0.47,      0.07,      0.40,      0.00
        61,    283135,        44,        49,     50176,         0,      0.38,      0.07,      0.31,      0.00
